workload,completedWallSeconds,arm,armIndex,confidence,endUptimeNanoseconds,erosionCompletedWallSeconds,expectedByteEqual,expectedSHA256,historicalProductionExact,inputSHA256,maskIndex,maskName,maskProvenance,measured,mlxBytes,motionCompletedWallSeconds,orderIndex,outputBytes,outputNonfiniteScalars,outputSHA256,pairIndex,pass,phase,previousSourceFrameIndex,reliableFractionBits,reset,scalarValuesFinite,sourceFrameIndex,sourcePairIndex,startUptimeNanoseconds,vectors,warpedLumaErrorBits
isolated,0.002720625,candidate,1,,1055747708013000,0.002720625,true,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,,8c68fdeba1e149eae0336bbc5b4aecca6822250c7a21a8bcb8a057ee93d8da2f,10,natural-1507,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,10,8294400,0,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,94,6,measured,,,,,1507,,1055747705292375,,
isolated,0.002093417,candidate,0,,1055747742169458,0.002093417,true,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,11,all-positive,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,11,8294400,0,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,95,6,measured,,,,,null,,1055747740076041,,
isolated,0.004223209,baseline,1,,1055747763462625,0.004223209,true,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,11,all-positive,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,11,8294400,0,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,95,6,measured,,,,,null,,1055747759239416,,
isolated,0.005703958,baseline,0,,1055747800311166,0.005703958,true,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,,80a6d83d82542a5c2fca9e35e10a611b62695ff07a8d290907159ff9876b37e8,12,sparse-invalid,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,12,8294400,0,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,96,6,measured,,,,,null,,1055747794607208,,
isolated,0.003255875,candidate,1,,1055747820507250,0.003255875,true,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,,80a6d83d82542a5c2fca9e35e10a611b62695ff07a8d290907159ff9876b37e8,12,sparse-invalid,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,12,8294400,0,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,96,6,measured,,,,,null,,1055747817251375,,
isolated,0.001767333,candidate,0,,1055747852385833,0.001767333,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,863b06634ceb4d3448bd4b50416825b3de7c01f07ab7f5f7272101def693195b,13,dense-invalid,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,13,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,97,6,measured,,,,,null,,1055747850618500,,
isolated,0.001196375,baseline,1,,1055747870619625,0.001196375,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,863b06634ceb4d3448bd4b50416825b3de7c01f07ab7f5f7272101def693195b,13,dense-invalid,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,13,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,97,6,measured,,,,,null,,1055747869423250,,
isolated,0.001593166,baseline,0,,1055747901785666,0.001593166,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,863b06634ceb4d3448bd4b50416825b3de7c01f07ab7f5f7272101def693195b,13,dense-invalid,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,0,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,98,7,measured,,,,,null,,1055747900192500,,
isolated,0.001679833,candidate,1,,1055747920064666,0.001679833,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,863b06634ceb4d3448bd4b50416825b3de7c01f07ab7f5f7272101def693195b,13,dense-invalid,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,0,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,98,7,measured,,,,,null,,1055747918384833,,
isolated,0.003208709,candidate,0,,1055747955943750,0.003208709,true,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,,80a6d83d82542a5c2fca9e35e10a611b62695ff07a8d290907159ff9876b37e8,12,sparse-invalid,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,1,8294400,0,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,99,7,measured,,,,,null,,1055747952735041,,
isolated,0.00771275,baseline,1,,1055747980384458,0.00771275,true,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,,80a6d83d82542a5c2fca9e35e10a611b62695ff07a8d290907159ff9876b37e8,12,sparse-invalid,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,1,8294400,0,2925f3cdc8173bf2ceb5c91d1bc8f9ad294f4b952c68c3bcada8b61c29b404ed,99,7,measured,,,,,null,,1055747972671708,,
isolated,0.005268833,baseline,0,,1055748021568583,0.005268833,true,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,11,all-positive,synthetic,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,2,8294400,0,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,100,7,measured,,,,,null,,1055748016299750,,
isolated,0.003140875,candidate,1,,1055748044046125,0.003140875,true,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,11,all-positive,synthetic,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,2,8294400,0,8a51d9d7f9968563b7dd371f289fda22b1230b08f8f427295bd9f3c4250275e5,100,7,measured,,,,,null,,1055748040905250,,
isolated,0.00172475,candidate,0,,1055748078066166,0.00172475,true,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,,8c68fdeba1e149eae0336bbc5b4aecca6822250c7a21a8bcb8a057ee93d8da2f,10,natural-1507,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,3,8294400,0,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,101,7,measured,,,,,1507,,1055748076341416,,
isolated,0.004432209,baseline,1,,1055748100348750,0.004432209,true,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,,8c68fdeba1e149eae0336bbc5b4aecca6822250c7a21a8bcb8a057ee93d8da2f,10,natural-1507,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,3,8294400,0,4a85e0bcb8f464c66c75cb11c1eec19ea4773c4d0c27fb17ca25c0938dce94de,101,7,measured,,,,,1507,,1055748095916541,,
isolated,0.003503917,baseline,0,,1055748141336875,0.003503917,true,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,,6c5f8a443a7b5b54701f1a7774dac18df1a092494a23d814bdd77e6c6bbe710b,9,natural-1506,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,4,8294400,0,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,102,7,measured,,,,,1506,,1055748137832958,,
isolated,0.0016795,candidate,1,,1055748169235125,0.0016795,true,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,,6c5f8a443a7b5b54701f1a7774dac18df1a092494a23d814bdd77e6c6bbe710b,9,natural-1506,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,4,8294400,0,4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6,102,7,measured,,,,,1506,,1055748167555625,,
isolated,0.001628042,candidate,0,,1055748204794958,0.001628042,true,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,,3cd48e5b732947674c4a6e32824115b3e41ae92049a89938af339726f6f4ede5,8,natural-1505,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,5,8294400,0,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,103,7,measured,,,,,1505,,1055748203166916,,
isolated,0.003466458,baseline,1,,1055748226799583,0.003466458,true,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,,3cd48e5b732947674c4a6e32824115b3e41ae92049a89938af339726f6f4ede5,8,natural-1505,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,5,8294400,0,def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d,103,7,measured,,,,,1505,,1055748223333125,,
isolated,0.006085958,baseline,0,,1055748266667083,0.006085958,true,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,,bc1efaeb0a94427015bf1b360a9ed5013c1959c7be0f97eacee15e97fa4d5345,7,natural-1504,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,6,8294400,0,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,104,7,measured,,,,,1504,,1055748260581125,,
isolated,0.001470083,candidate,1,,1055748286677416,0.001470083,true,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,,bc1efaeb0a94427015bf1b360a9ed5013c1959c7be0f97eacee15e97fa4d5345,7,natural-1504,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,6,8294400,0,19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d,104,7,measured,,,,,1504,,1055748285207333,,
isolated,0.001724,candidate,0,,1055748322810000,0.001724,true,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,,cb432adf0baf47a4e0ed095cc7d823427738c5aa006135d016d6ae9ddee87899,6,natural-1503,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,7,8294400,0,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,105,7,measured,,,,,1503,,1055748321086000,,
isolated,0.003512083,baseline,1,,1055748345588208,0.003512083,true,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,,cb432adf0baf47a4e0ed095cc7d823427738c5aa006135d016d6ae9ddee87899,6,natural-1503,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,7,8294400,0,258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d,105,7,measured,,,,,1503,,1055748342076125,,
isolated,0.0034675,baseline,0,,1055748384552916,0.0034675,true,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,,80fb7b59839bc3ef553ea700cca4948213992df8929b065322b349df5c2b9974,5,natural-1502,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,8,8294400,0,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,106,7,measured,,,,,1502,,1055748381085416,,
isolated,0.0017055,candidate,1,,1055748405447291,0.0017055,true,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,,80fb7b59839bc3ef553ea700cca4948213992df8929b065322b349df5c2b9974,5,natural-1502,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,8,8294400,0,a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45,106,7,measured,,,,,1502,,1055748403741791,,
isolated,0.001758,candidate,0,,1055748441765416,0.001758,true,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,,10a50f2709cccd846b33cda5498a15b41ad61332e2284bd7c8a188f4134d4c12,4,natural-1501,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,9,8294400,0,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,107,7,measured,,,,,1501,,1055748440007416,,
isolated,0.007002834,baseline,1,,1055748471617000,0.007002834,true,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,,10a50f2709cccd846b33cda5498a15b41ad61332e2284bd7c8a188f4134d4c12,4,natural-1501,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,9,8294400,0,7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004,107,7,measured,,,,,1501,,1055748464614166,,
isolated,0.003665208,baseline,0,,1055748513773416,0.003665208,true,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,,a1831330a8b322484403fd9244f7cff12dcec82bc068b0215790e84a55edb66c,3,natural-1500,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,10,8294400,0,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,108,7,measured,,,,,1500,,1055748510108208,,
isolated,0.00261125,candidate,1,,1055748535463291,0.00261125,true,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,,a1831330a8b322484403fd9244f7cff12dcec82bc068b0215790e84a55edb66c,3,natural-1500,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,10,8294400,0,ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb,108,7,measured,,,,,1500,,1055748532852041,,
isolated,0.002999709,candidate,0,,1055748576431250,0.002999709,true,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,,189292e00661ef089f37c248b608e927d6ac2828d78ec57b3b8a070aee243ef1,2,natural-1499,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,11,8294400,0,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,109,7,measured,,,,,1499,,1055748573431541,,
isolated,0.003567042,baseline,1,,1055748598704000,0.003567042,true,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,,189292e00661ef089f37c248b608e927d6ac2828d78ec57b3b8a070aee243ef1,2,natural-1499,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,11,8294400,0,e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7,109,7,measured,,,,,1499,,1055748595136958,,
isolated,0.001414458,baseline,0,,1055748634007083,0.001414458,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,1,natural-1498,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,12,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,110,7,measured,,,,,1498,,1055748632592625,,
isolated,0.001445833,candidate,1,,1055748654030458,0.001445833,true,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,1,natural-1498,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,12,8294400,0,788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49,110,7,measured,,,,,1498,,1055748652584625,,
isolated,0.002956041,candidate,0,,1055748692555541,0.002956041,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,true,"{""active"":126681120,""cache"":8312242,""peakActive"":134987808}",,13,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,111,7,measured,,,,,1497,,1055748689599500,,
isolated,0.005568458,baseline,1,,1055748717594083,0.005568458,true,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,,7389257eb62b35d1311f9027f2cc088363fdef9f52406398a05024e96ca7634f,0,natural-1497,natural,true,"{""active"":124600352,""cache"":10393010,""peakActive"":134987808}",,13,8294400,0,ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c,111,7,measured,,,,,1497,,1055748712025625,,
fullMotion,0.019937208,baseline,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c""}",1056344339464041,,,,true,,,,natural,true,"{""active"":323551232,""cache"":74761360,""peakActive"":398571792}",0.019937208,0,,,,0,0,measured,1496,1057945836,false,true,1497,0,1056344319526833,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""b5af93cbe1cc5d1d7f6ad42630abe65e9ea2748429906730d52b29109c701e87""}",996707947
fullMotion,0.011554542,candidate,1,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""ff24d7286b3978166808fccb18ded53d06f8a0687fe03a9af73eba1e698dc25c""}",1056344387149583,,,,true,,,,natural,true,"{""active"":323551232,""cache"":74761360,""peakActive"":398571792}",0.011554542,0,,,,0,0,measured,1496,1057945836,false,true,1497,0,1056344375595041,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""b5af93cbe1cc5d1d7f6ad42630abe65e9ea2748429906730d52b29109c701e87""}",996707947
fullMotion,0.017312667,candidate,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49""}",1056344508487250,,,,true,,,,natural,true,"{""active"":323551232,""cache"":74761360,""peakActive"":398571792}",0.017312667,1,,,,1,0,measured,1497,0,true,true,1498,1,1056344491174583,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""1dd7f8a26e56dfba878da177773321a53dca3f2b9d00b46118d4425ec3093903""}",1049357384
fullMotion,0.015287125,baseline,1,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""788ae0147bdf979a6575938ca2d7d4403788588f7be2010f03776c968fd1ab49""}",1056344559237083,,,,true,,,,natural,true,"{""active"":323551232,""cache"":74761360,""peakActive"":398571792}",0.015287125,1,,,,1,0,measured,1497,0,true,true,1498,1,1056344543949958,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""1dd7f8a26e56dfba878da177773321a53dca3f2b9d00b46118d4425ec3093903""}",1049357384
fullMotion,0.011143167,baseline,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7""}",1056344673185708,,,,true,,,,natural,true,"{""active"":323551232,""cache"":74761360,""peakActive"":398571792}",0.011143167,2,,,,2,0,measured,1498,1058754825,false,true,1499,2,1056344662042541,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""ee54d44ebac3dca564784630aa7e04eb0e50afdb17521dfa1b05c85b78882a48""}",994358578
fullMotion,0.008240333,candidate,1,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""e4d7d9ae97135d7dc185243b19490a1f40bcca651cf2b759538db368bedc01b7""}",1056344716071041,,,,true,,,,natural,true,"{""active"":323551232,""cache"":74761360,""peakActive"":398571792}",0.008240333,2,,,,2,0,measured,1498,1058754825,false,true,1499,2,1056344707830708,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""ee54d44ebac3dca564784630aa7e04eb0e50afdb17521dfa1b05c85b78882a48""}",994358578
fullMotion,0.015334833,candidate,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb""}",1056344831505791,,,,true,,,,natural,true,"{""active"":352632868,""cache"":45679724,""peakActive"":398571792}",0.015334833,3,,,,3,0,measured,1499,1058843080,false,true,1500,3,1056344816170958,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""26438fbe98f93bb7ea392c433b2bfd232c214d8aa921dac0b16df381e5575aa2""}",993628541
fullMotion,0.018105875,baseline,1,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""ff2eeb16566030b9dd06a8c01bbf967fa94070c40acdbbea6a0d2dc48c7167eb""}",1056344885340291,,,,true,,,,natural,true,"{""active"":323551232,""cache"":74761360,""peakActive"":398571792}",0.018105875,3,,,,3,0,measured,1499,1058843080,false,true,1500,3,1056344867234416,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""26438fbe98f93bb7ea392c433b2bfd232c214d8aa921dac0b16df381e5575aa2""}",993628541
fullMotion,0.020189542,baseline,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004""}",1056345005304583,,,,true,,,,natural,true,"{""active"":323551232,""cache"":74761360,""peakActive"":398571792}",0.020189542,4,,,,4,0,measured,1500,1059399821,false,true,1501,4,1056344985115041,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""7978f43a3bced6a1c55c28e1bf996272c6bc5d5c543a9ffead43532ef8542ed8""}",996278982
fullMotion,0.016223917,candidate,1,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""7e53933ec6ffad34b19572512b6e4dd79cdf79d53cce1b9679f28641c8345004""}",1056345056787125,,,,true,,,,natural,true,"{""active"":352632868,""cache"":45679724,""peakActive"":398571792}",0.016223917,4,,,,4,0,measured,1500,1059399821,false,true,1501,4,1056345040563208,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""7978f43a3bced6a1c55c28e1bf996272c6bc5d5c543a9ffead43532ef8542ed8""}",996278982
fullMotion,0.016717291,candidate,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45""}",1056345185562791,,,,true,,,,natural,true,"{""active"":344309772,""cache"":54002820,""peakActive"":398571792}",0.016717291,5,,,,5,0,measured,1501,1057767602,false,true,1502,5,1056345168845500,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""e33097e78f0358cea2f0b6c880c8d7430606842815c4dde063dad6f92247d23d""}",998857116
fullMotion,0.01904825,baseline,1,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""a1dc46082a3247c370a0bea80eac8a6a710ea1d6c4447263d927751d18344a45""}",1056345240029250,,,,true,,,,natural,true,"{""active"":352632868,""cache"":45679724,""peakActive"":398571792}",0.01904825,5,,,,5,0,measured,1501,1057767602,false,true,1502,5,1056345220981000,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""e33097e78f0358cea2f0b6c880c8d7430606842815c4dde063dad6f92247d23d""}",998857116
fullMotion,0.012585584,baseline,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d""}",1056345349618625,,,,true,,,,natural,true,"{""active"":348471316,""cache"":49841276,""peakActive"":398571792}",0.012585584,6,,,,6,0,measured,1502,1057932308,false,true,1503,6,1056345337033041,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""78c5f5048602e5bfe730d96301fea06c51773051ba1cc57f91269c205da7c095""}",1003234174
fullMotion,0.015156167,candidate,1,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""258955f94ba510e2de8a6b14dfe07f10e1b6ab8e7d73c54fe6bc36c37eaa3d6d""}",1056345399141875,,,,true,,,,natural,true,"{""active"":348471324,""cache"":49841268,""peakActive"":398571792}",0.015156167,6,,,,6,0,measured,1502,1057932308,false,true,1503,6,1056345383985708,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""78c5f5048602e5bfe730d96301fea06c51773051ba1cc57f91269c205da7c095""}",1003234174
fullMotion,0.011957916,candidate,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d""}",1056345508946291,,,,true,,,,natural,true,"{""active"":352632868,""cache"":45679724,""peakActive"":398571792}",0.011957916,7,,,,7,0,measured,1503,1056893975,false,true,1504,7,1056345496988375,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""24a3e209d060296693c3cbd16489d2a7e2d46cced3ec107c250b5b226a6785b8""}",1006775909
fullMotion,0.018308458,baseline,1,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""19e13139913e3ab371c6400a1c7c2c109d1d6fdfbe6cb24aaa64906f6d77c38d""}",1056345562635958,,,,true,,,,natural,true,"{""active"":352632868,""cache"":45679724,""peakActive"":398571792}",0.018308458,7,,,,7,0,measured,1503,1056893975,false,true,1504,7,1056345544327500,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""24a3e209d060296693c3cbd16489d2a7e2d46cced3ec107c250b5b226a6785b8""}",1006775909
fullMotion,0.012831375,baseline,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d""}",1056345678355791,,,,true,,,,natural,true,"{""active"":323551232,""cache"":74761360,""peakActive"":398571792}",0.012831375,8,,,,8,0,measured,1504,1057428587,false,true,1505,8,1056345665524416,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""d25a99836273ea0743af4085c581ad6a8686930de7930c31b2dc4751ddf3138e""}",1006014090
fullMotion,0.014169458,candidate,1,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""def4be0fb3fad44d0bba17f4ec87b34a29779692689a1e34b7c1d14c9890783d""}",1056345728622916,,,,true,,,,natural,true,"{""active"":323551244,""cache"":74761348,""peakActive"":398571792}",0.014169458,8,,,,8,0,measured,1504,1057428587,false,true,1505,8,1056345714453458,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""d25a99836273ea0743af4085c581ad6a8686930de7930c31b2dc4751ddf3138e""}",1006014090
fullMotion,0.010122667,candidate,0,"{""bytes"":8294400,""nonfiniteScalars"":0,""sha256"":""4884d6f9f54612fb41275b8e8d13cddd2192972bfafae0abaa4314560ed442e6""}",1056345835050083,,,,true,,,,natural,true,"{""active"":352632868,""cache"":45679724,""peakActive"":398571792}",0.010122667,9,,,,9,0,measured,1505,1054758990,false,true,1506,9,1056345824927416,"{""bytes"":16588800,""nonfiniteScalars"":0,""sha256"":""6535db30047013aff9361867183968d00e14f046061dc1e02eb431fc8c269d36""}",1006712293
